Date,Open,High,Low,Close,Adj Close,Volume
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,74.79581451416016,115215200
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,76.57608032226562,133838400
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,77.78104400634766,145946400
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,76.89214324951172,162301200
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,75.96373748779297,200622400
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,76.43040466308594,158929200
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,75.97854614257812,166348400
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,77.7686767578125,135178400
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,77.31929779052734,101729600
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,78.8230209350586,111504800
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,78.2353515625,102688800
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,78.73905944824219,81803200
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,78.20572662353516,125522000
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,78.54645538330078,112945200
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,78.58103942871094,133560800
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,78.50450134277344,153532400
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,79.46994018554688,80791200
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,79.83782196044922,87642800
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,80.27735900878906,104491200
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,79.58599090576172,87560400
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,81.85266876220703,137250400
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,82.33663177490234,95654400
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,84.93665313720703,147712400
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,87.12186431884766,166651600
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,82.93910217285156,201662400
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,83.6551513671875,200146000
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,84.68974304199219,138808800
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,86.9342041015625,165428800
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,86.8132095336914,114406400
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,86.84778594970703,96820400
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,86.35148620605469,264476000
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,88.61077117919922,135445200
2020-06-23,91.0,93.09500122070312,90.56749725341797,91.63249969482422,90.50215148925781,212155600
2020-06-24,91.25,92.19750213623047,89.62999725341797,90.01499938964844,88.90459442138672,192623200
2020-06-25,90.17500305175781,91.25,89.39250183105469,91.20999908447266,90.08484649658203,137522400
2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,87.31694030761719,205256800
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,89.32929229736328,130646000
2020-06-30,90.0199966430664,91.49500274658203,90.0,91.19999694824219,90.0749740600586,140223200
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,89.90460968017578,110737200
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,89.90460968017578,114041600
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,92.30957794189453,118655600
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,92.02314758300781,112424400
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,94.1663818359375,117092000
2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,94.57132720947266,125642800
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,94.73674774169922,90257200
2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,94.2997055053711,191649200
2020-07-14,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,95.86021423339844,170989200
2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,96.51949310302734,153198000
2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,95.33182525634766,110577600
2020-07-17,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,95.13922119140625,92186800
2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894531,97.1441879272461,90318000
2020-07-21,99.17250061035156,99.25,96.74250030517578,97.0,95.80342864990234,103433200
2020-07-22,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,96.07256317138672,89001600
2020-07-23,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,91.6996841430664,197004400
2020-07-24,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,91.4725341796875,185438800
2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,93.64044952392578,121214000
2020-07-28,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,92.10216522216797,103625600
2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,93.86762237548828,90329200
2020-07-30,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,95.00342559814453,158130000
2020-07-31,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,104.94920349121094,374336800
2020-08-03,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,107.59366607666016,308151200
2020-08-04,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,108.31219482421875,173071600
2020-08-05,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,108.70478820800781,121776800
2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,112.49742889404297,202428800
2020-08-07,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,109.93971252441406,198045600
2020-08-10,112.5999984741211,113.7750015258789,110.0,112.72750091552734,111.53765869140625,212403600
2020-08-11,111.97000122070312,112.48249816894531,109.10749816894531,109.375,108.2205581665039,187902400
2020-08-12,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,111.81718444824219,165598000
2020-08-13,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,113.79607391357422,210082000
2020-08-14,114.83000183105469,115.0,113.04499816894531,114.90750122070312,113.69466400146484,165565200
2020-08-17,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,113.3978271484375,119561600
2020-08-18,114.35250091552734,116.0,114.00749969482422,115.5625,114.34274291992188,105633600
2020-08-19,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,114.48619842529297,145538000
2020-08-20,115.75,118.39250183105469,115.73249816894531,118.2750015258789,117.02660369873047,126907200
2020-08-21,119.26249694824219,124.86750030517578,119.25,124.37000274658203,123.0572738647461,338054800
2020-08-24,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,124.5290756225586,345937600
2020-08-25,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,123.50747680664062,211495600
2020-08-26,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,125.18704986572266,163022400
2020-08-27,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,123.6905288696289,155552400
2020-08-28,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,123.49017333984375,187630000
2020-08-31,127.58000183105469,131.0,126.0,129.0399932861328,127.67799377441406,225702700
2020-09-01,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,132.76373291015625,151948100
2020-09-02,137.58999633789062,137.97999572753906,127.0,131.39999389648438,130.01309204101562,200119000
2020-09-03,126.91000366210938,128.83999633789062,120.5,120.87999725341797,119.60411071777344,257599600
2020-09-04,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,119.68327331542969,332607200
2020-09-08,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,111.62918853759766,231366600
2020-09-09,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,116.0816879272461,176940500
2020-09-10,120.36000061035156,120.5,112.5,113.48999786376953,112.2921142578125,182274400
2020-09-11,114.56999969482422,115.2300033569336,110.0,112.0,110.81784057617188,180860300
2020-09-14,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,114.14237213134766,140150100
2020-09-15,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,114.32047271728516,184642000
2020-09-16,115.2300033569336,116.0,112.04000091552734,112.12999725341797,110.94647216796875,154679000
2020-09-17,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,109.17535400390625,178011000
2020-09-18,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,105.7123031616211,287104900
2020-09-21,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,108.91812133789062,195713800
2020-09-22,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,110.62983703613281,183055400
2020-09-23,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,105.9893569946289,150718700
2020-09-24,105.16999816894531,110.25,105.0,108.22000122070312,107.0777359008789,167743300
2020-09-25,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,111.09488677978516,149981400
2020-09-28,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,113.74659729003906,137672400
2020-09-29,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,112.88578796386719,99382200
2020-09-30,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,114.5876235961914,142675200
2020-10-01,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,115.55729675292969,116120400
2020-10-02,112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,111.82707214355469,144712000
2020-10-05,113.91000366210938,116.6500015258789,113.55000305175781,116.5,115.27034759521484,106243800
2020-10-06,115.69999694824219,116.12000274658203,112.25,113.16000366210938,111.96560668945312,161498200
2020-10-07,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,113.86534118652344,96849000
2020-10-08,116.25,116.4000015258789,114.58999633789062,114.97000122070312,113.75650024414062,83477200
2020-10-09,115.27999877929688,117.0,114.91999816894531,116.97000122070312,115.73538970947266,100506900
2020-10-12,120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,123.08695983886719,240226800
2020-10-13,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,119.8218002319336,262330500
2020-10-14,121.0,123.02999877929688,119.62000274658203,121.19000244140625,119.91085052490234,150712000
2020-10-15,118.72000122070312,121.19999694824219,118.1500015258789,120.70999908447266,119.43592071533203,112559200
2020-10-16,121.27999877929688,121.55000305175781,118.80999755859375,119.0199966430664,117.76374816894531,115393800
2020-10-19,119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,114.7558364868164,120639300
2020-10-20,116.19999694824219,118.9800033569336,115.62999725341797,117.51000213623047,116.26968383789062,124423700
2020-10-21,116.66999816894531,118.70999908447266,116.44999694824219,116.87000274658203,115.63642883300781,89946000
2020-10-22,117.44999694824219,118.04000091552734,114.58999633789062,115.75,114.52825927734375,101988000
2020-10-23,116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,113.82575988769531,82572600
2020-10-26,114.01000213623047,116.55000305175781,112.87999725341797,115.05000305175781,113.83566284179688,111850700
2020-10-27,115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,115.36929321289062,92276800
2020-10-28,115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,110.02629089355469,143937800
2020-10-29,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,114.10279846191406,146129200
2020-10-30,111.05999755859375,111.98999786376953,107.72000122070312,108.86000061035156,107.71098327636719,190272600
2020-11-02,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,107.62194061279297,122866900
2020-11-03,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,109.27430725097656,107624400
2020-11-04,114.13999938964844,115.58999633789062,112.3499984741211,114.94999694824219,113.73670196533203,138235500
2020-11-05,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,117.77365112304688,126387100
2020-11-06,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,117.63983917236328,114457900
2020-11-09,120.5,121.98999786376953,116.05000305175781,116.31999969482422,115.29081726074219,154515300
2020-11-10,115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,114.94390869140625,138023400
2020-11-11,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,118.43275451660156,112295000
2020-11-12,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,118.1552505493164,103162300
2020-11-13,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,118.20480346679688,81581900
2020-11-16,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,119.235595703125,91183000
2020-11-17,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,118.3336410522461,74271000
2020-11-18,118.61000061035156,119.81999969482422,118.0,118.02999877929688,116.98567962646484,76322100
2020-11-19,117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,117.59027862548828,74113000
2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,116.3017807006836,73604300
2020-11-23,117.18000030517578,117.62000274658203,113.75,113.8499984741211,112.84266662597656,127959300
2020-11-24,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,114.15099334716797,113874200
2020-11-25,115.55000305175781,116.75,115.16999816894531,116.02999877929688,115.00336456298828,76499200
2020-11-27,116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,115.55841064453125,46691300
2020-11-30,116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,117.99665832519531,169410200
2020-12-01,121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,121.63418579101562,127728200
2020-12-02,122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,121.99101257324219,89004200
2020-12-03,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,121.85224151611328,78967600
2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,122.25,121.1683349609375,78260400
2020-12-07,122.30999755859375,124.56999969482422,122.25,123.75,122.65507507324219,86712000
2020-12-08,124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,123.27949523925781,82225500
2020-12-09,124.52999877929688,125.94999694824219,121.0,121.77999877929688,120.7024917602539,115089200
2020-12-10,120.5,123.87000274658203,120.1500015258789,123.23999786376953,122.14957427978516,81312200
2020-12-11,122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,121.32693481445312,86939800
2020-12-14,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,120.7024917602539,79184500
2020-12-15,124.33999633789062,127.9000015258789,124.12999725341797,127.87999725341797,126.74852752685547,157243700
2020-12-16,127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,126.67914581298828,98208600
2020-12-17,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,127.56126403808594,94359800
2020-12-18,128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,125.53932189941406,192541500
2020-12-21,125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,127.09542846679688,121251600
2020-12-22,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,130.713134765625,168904800
2020-12-23,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,129.80128479003906,88223700
2020-12-24,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,130.8023223876953,54930100
2020-12-28,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,135.4805908203125,124486200
2020-12-29,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,133.6766815185547,121047300
2020-12-30,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,132.53683471679688,96452100
2020-12-31,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,131.51597595214844,99116600
2021-01-04,133.52000427246094,133.61000061035156,126.76000213623047,129.41000366210938,128.26499938964844,143301900
2021-01-05,128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,129.85081481933594,97664900
2021-01-06,127.72000122070312,131.0500030517578,126.37999725341797,126.5999984741211,125.47985076904297,155088000
2021-01-07,128.36000061035156,131.6300048828125,127.86000061035156,130.9199981689453,129.7616424560547,109578200
2021-01-08,132.42999267578125,132.6300048828125,130.22999572753906,132.0500030517578,130.8816375732422,105158200
2021-01-11,129.19000244140625,130.1699981689453,128.5,128.97999572753906,127.83879852294922,100384500
2021-01-12,128.5,129.69000244140625,126.86000061035156,128.8000030517578,127.660400390625,91951100
2021-01-13,128.75999450683594,131.4499969482422,128.49000549316406,130.88999938964844,129.73190307617188,88636800
2021-01-14,130.8000030517578,131.0,128.75999450683594,128.91000366210938,127.7694091796875,90221800
2021-01-15,128.77999877929688,130.22000122070312,127.0,127.13999938964844,126.01507568359375,111598500
2021-01-19,127.77999877929688,128.7100067138672,126.94000244140625,127.83000183105469,126.698974609375,90757300
2021-01-20,128.66000366210938,132.49000549316406,128.5500030517578,132.02999877929688,130.86180114746094,104319500
2021-01-21,133.8000030517578,139.6699981689453,133.58999633789062,136.8699951171875,135.65899658203125,120150900
2021-01-22,136.27999877929688,139.85000610351562,135.02000427246094,139.07000732421875,137.8395233154297,114459400
2021-01-25,143.07000732421875,145.08999633789062,136.5399932861328,142.9199981689453,141.6554412841797,157611700
2021-01-26,143.60000610351562,144.3000030517578,141.3699951171875,143.16000366210938,141.89334106445312,98390600
